3052,2022-01-22 17:1:55,20,1974
3053,2022-01-22 14:23:49,6,252
3054,2022-01-22 17:56:0,7,1514
3055,2022-01-22 13:34:6,23,934
3056,2022-01-22 8:44:33,6,846
3057,2022-01-22 9:24:13,6,375
3058,2022-01-22 8:0:39,9,792
3059,2022-01-23 18:47:11,10,11
3060,2022-01-23 15:34:6,4,240
3061,2022-01-23 11:43:29,16,1039
3062,2022-01-23 10:2:31,5,648
3063,2022-01-23 19:51:21,4,102
3064,2022-01-23 11:54:38,14,38
3065,2022-01-23 15:48:41,23,639
3066,2022-01-23 10:51:9,6,1713
3067,2022-01-23 20:17:48,7,1235
3068,2022-01-23 12:28:4,11,141
3069,2022-01-23 12:19:25,12,884
3070,2022-01-23 19:48:57,11,1662
3071,2022-01-23 20:29:22,13,483
3072,2022-01-23 12:58:24,22,81
3073,2022-01-23 16:6:56,7,1445
3074,2022-01-23 8:34:1,7,407
3075,2022-01-23 20:27:16,6,642
3076,2022-01-23 18:23:48,16,1820
3077,2022-01-23 16:15:27,23,1432
3078,2022-01-23 18:41:43,10,33
3079,2022-01-23 8:50:50,9,1879
3080,2022-01-23 12:43:44,3,1347
3081,2022-01-23 15:48:48,2,1558
3082,2022-01-23 17:20:15,2,272
3083,2022-01-23 11:50:52,14,102
3084,2022-01-23 19:54:7,5,1019
3085,2022-01-23 11:6:23,8,1217
3086,2022-01-23 17:9:23,14,49
3087,2022-01-23 15:34:22,11,529
3088,2022-01-23 18:15:22,12,761
3089,2022-01-23 18:3:35,19,1917
3090,2022-01-23 19:47:39,1,1226
3091,2022-01-23 11:45:9,19,286
3092,2022-01-23 9:44:46,7,797
3093,2022-01-23 11:1:34,14,1238
3094,2022-01-23 13:34:43,19,900
3095,2022-01-23 19:16:44,10,245
3096,2022-01-23 18:2:38,16,1154
3097,2022-01-23 19:34:51,1,1216
3098,2022-01-23 9:55:13,18,976
3099,2022-01-23 15:2:4,15,1664
3100,2022-01-23 20:42:47,19,423
3101,2022-01-23 17:43:37,8,1680
3102,2022-01-23 12:52:43,7,915
3103,2022-01-23 20:30:51,8,1282
3104,2022-01-23 19:38:3,9,1112
3105,2022-01-23 18:0:38,12,1076
3106,2022-01-23 10:58:8,9,186
3107,2022-01-23 12:26:27,16,955
3108,2022-01-23 13:32:27,1,1957
3109,2022-01-23 20:48:21,8,473
3110,2022-01-23 12:2:2,9,1631
3111,2022-01-23 11:22:54,5,1524
3112,2022-01-23 10:38:7,3,528
3113,2022-01-23 16:49:46,6,870
3114,2022-01-23 10:14:53,5,46
3115,2022-01-23 12:40:27,19,1035
3116,2022-01-23 16:47:31,16,516
3117,2022-01-23 15:59:27,1,348
3118,2022-01-23 8:6:32,6,709
3119,2022-01-23 19:29:11,11,1259
3120,2022-01-23 14:11:26,6,1358
3121,2022-01-23 10:54:57,1,404
3122,2022-01-23 18:43:2,22,1466
3123,2022-01-23 20:22:55,22,1831
3124,2022-01-23 13:44:40,7,394
3125,2022-01-23 20:36:54,17,1751
3126,2022-01-23 18:22:10,19,588
3127,2022-01-23 9:12:3,2,1755
3128,2022-01-23 9:25:12,11,1129
3129,2022-01-23 9:25:52,4,1286
3130,2022-01-23 9:8:15,16,769
3131,2022-01-23 11:15:12,7,1430
3132,2022-01-23 19:15:32,9,830
3133,2022-01-23 13:7:48,1,1758
3134,2022-01-23 19:45:4,3,307
3135,2022-01-23 17:4:30,3,1933
3136,2022-01-23 19:19:14,9,1880
3137,2022-01-23 11:26:8,23,358
3138,2022-01-23 19:52:1,2,1163
3139,2022-01-23 18:9:6,18,1178
3140,2022-01-23 14:54:40,10,828
3141,2022-01-23 19:6:11,23,925
3142,2022-01-23 10:22:30,22,1404
3143,2022-01-23 11:12:51,21,239
3144,2022-01-23 9:31:38,1,952
3145,2022-01-23 16:53:53,8,1301
3146,2022-01-23 15:55:34,13,1325
3147,2022-01-23 13:45:39,8,600
3148,2022-01-23 16:43:13,19,1409
3149,2022-01-23 8:22:9,8,535
3150,2022-01-23 11:16:29,20,438
3151,2022-01-23 16:41:37,4,1641
3152,2022-01-23 16:51:41,18,1019
3153,2022-01-23 14:35:3,13,685
3154,2022-01-23 11:1:7,9,966
3155,2022-01-23 19:4:17,9,1685
3156,2022-01-23 19:42:37,5,1779
3157,2022-01-23 8:47:35,20,265
3158,2022-01-23 20:28:20,4,1002
3159,2022-01-23 8:38:19,13,828
3160,2022-01-23 8:47:21,11,1161
3161,2022-01-23 14:7:22,17,666
3162,2022-01-23 16:3:10,10,1233
3163,2022-01-23 18:53:45,16,275
3164,2022-01-23 18:43:45,12,1525
3165,2022-01-23 18:27:38,13,393
3166,2022-01-23 9:32:1,7,1279
3167,2022-01-23 16:53:22,5,1689
3168,2022-01-23 14:24:9,8,114
3169,2022-01-23 20:3:30,18,1397
3170,2022-01-23 11:12:49,18,1574
3171,2022-01-23 19:22:36,18,839
3172,2022-01-23 8:43:21,22,83
3173,2022-01-23 14:57:57,20,1511
3174,2022-01-23 12:50:37,4,1991
3175,2022-01-23 17:22:33,2,733
3176,2022-01-23 9:55:30,8,939
3177,2022-01-23 20:23:42,18,362
3178,2022-01-23 8:54:15,12,1778
3179,2022-01-23 15:48:41,22,1352
3180,2022-01-23 15:2:0,17,168
3181,2022-01-23 11:10:33,6,1885
3182,2022-01-23 14:41:37,14,1426
3183,2022-01-23 20:21:25,14,1951
3184,2022-01-23 16:42:9,19,1309
3185,2022-01-23 16:54:46,1,1580
3186,2022-01-23 17:49:56,10,1845
3187,2022-01-23 18:46:41,19,107
3188,2022-01-23 18:55:57,17,619
3189,2022-01-23 15:37:27,5,1169
3190,2022-01-23 17:0:40,2,1141
3191,2022-01-23 11:23:0,3,919
3192,2022-01-23 13:42:57,17,1417
3193,2022-01-23 13:8:45,3,208
3194,2022-01-23 20:39:54,18,553
3195,2022-01-23 19:26:16,15,85
3196,2022-01-23 12:48:34,13,1688
3197,2022-01-23 12:34:42,1,294
3198,2022-01-24 18:59:54,10,1825
3199,2022-01-24 19:37:43,3,630
3200,2022-01-24 12:38:7,5,1816
3201,2022-01-24 16:56:1,9,346
3202,2022-01-24 16:38:54,19,1455
3203,2022-01-24 13:15:9,17,693
3204,2022-01-24 8:27:16,7,1448
3205,2022-01-24 9:2:42,2,1610
3206,2022-01-24 10:21:57,17,338
3207,2022-01-24 20:32:4,12,821
3208,2022-01-24 20:35:8,7,1905
3209,2022-01-24 9:47:10,11,1767
3210,2022-01-24 13:25:49,19,1997
3211,2022-01-24 15:53:8,20,689
3212,2022-01-24 18:46:48,14,269
3213,2022-01-24 16:22:35,18,1705
3214,2022-01-24 10:11:40,9,1486
3215,2022-01-24 17:36:50,2,804
3216,2022-01-24 19:53:38,9,1466
3217,2022-01-24 18:15:47,14,396
3218,2022-01-24 16:56:52,22,773
3219,2022-01-24 11:14:11,18,686
3220,2022-01-24 13:28:17,5,1089
3221,2022-01-24 19:51:52,17,330
3222,2022-01-24 14:26:23,18,985
3223,2022-01-24 14:32:21,19,1195
3224,2022-01-24 10:13:27,4,724
3225,2022-01-24 8:13:42,5,127
3226,2022-01-24 18:8:56,11,1727
3227,2022-01-24 8:15:35,21,148
3228,2022-01-24 16:20:32,16,1660
3229,2022-01-24 12:48:29,23,337
3230,2022-01-24 8:34:28,18,1002
3231,2022-01-24 8:52:11,23,1622
3232,2022-01-24 18:47:29,4,331
3233,2022-01-24 13:43:4,2,1438
3234,2022-01-24 16:4:27,11,1263
3235,2022-01-24 12:32:59,10,1500
3236,2022-01-24 17:32:42,19,1288
3237,2022-01-24 8:6:41,7,1676
3238,2022-01-24 18:28:35,7,1012
3239,2022-01-24 20:27:9,23,1716
3240,2022-01-24 10:57:40,17,1727
3241,2022-01-24 13:15:9,1,1680
3242,2022-01-24 10:18:19,23,936
3243,2022-01-24 14:29:33,14,1193
3244,2022-01-24 12:1:41,17,422
3245,2022-01-24 8:13:16,13,839
3246,2022-01-24 11:11:13,22,862
3247,2022-01-24 15:7:15,20,1110
3248,2022-01-24 17:50:7,15,489
3249,2022-01-24 9:29:42,12,1831
3250,2022-01-24 19:49:1,21,569
3251,2022-01-24 19:36:10,7,1104
3252,2022-01-24 11:2:32,2,475
3253,2022-01-24 19:40:12,21,358
3254,2022-01-24 11:40:33,12,225
3255,2022-01-24 11:26:46,5,1775
3256,2022-01-24 14:53:29,3,433
3257,2022-01-24 20:32:11,8,1797
3258,2022-01-24 17:15:57,17,316
3259,2022-01-24 15:35:30,8,1533
3260,2022-01-24 13:10:53,20,850
3261,2022-01-24 12:6:12,11,961
3262,2022-01-24 12:24:21,21,1344
3263,2022-01-24 14:23:9,15,1523
3264,2022-01-24 18:52:0,8,1889
3265,2022-01-24 13:43:39,16,1289
3266,2022-01-24 19:20:34,4,349
3267,2022-01-24 12:12:44,4,1142
3268,2022-01-24 13:27:10,15,1191
3269,2022-01-24 18:35:29,6,839
3270,2022-01-24 14:1:48,1,1358
3271,2022-01-24 8:29:33,15,1060
3272,2022-01-24 8:12:6,7,417
3273,2022-01-24 19:41:27,23,1228
3274,2022-01-24 19:2:39,6,971
3275,2022-01-24 18:46:31,17,655
3276,2022-01-24 11:0:39,4,320
3277,2022-01-24 20:6:3,18,1352
3278,2022-01-24 11:59:34,7,846
3279,2022-01-24 11:1:24,12,1405
3280,2022-01-24 20:10:41,18,1850
3281,2022-01-24 19:42:52,5,537
3282,2022-01-24 13:5:6,1,1473
3283,2022-01-24 17:26:26,12,2
3284,2022-01-24 15:29:56,12,811
3285,2022-01-24 19:31:40,7,1377
3286,2022-01-24 9:30:2,11,1550
3287,2022-01-24 12:44:44,21,1326
3288,2022-01-24 12:5:39,21,331
3289,2022-01-24 14:31:51,8,1765
3290,2022-01-24 17:6:33,22,1064
3291,2022-01-24 15:29:4,5,422
3292,2022-01-24 14:43:52,6,912
3293,2022-01-24 16:45:21,12,1318
3294,2022-01-24 18:37:31,17,1840
3295,2022-01-24 15:53:47,1,1803
3296,2022-01-24 17:54:37,4,551
3297,2022-01-24 15:58:10,16,1838
3298,2022-01-24 11:23:4,11,1981
3299,2022-01-24 9:34:41,18,218
3300,2022-01-24 12:11:15,6,1306
3301,2022-01-24 10:37:1,5,1911
3302,2022-01-24 13:50:0,13,1418
3303,2022-01-24 12:27:55,19,413
3304,2022-01-24 8:38:46,1,655
3305,2022-01-24 19:8:15,7,1984
3306,2022-01-24 8:18:43,17,1041
3307,2022-01-24 13:42:13,19,927
3308,2022-01-24 11:51:31,12,444
3309,2022-01-24 19:39:43,2,49
3310,2022-01-24 12:40:35,1,708
3311,2022-01-24 16:1:11,22,737
3312,2022-01-24 15:44:1,18,1810
3313,2022-01-24 20:40:54,20,1849
3314,2022-01-24 9:3:53,2,1368
3315,2022-01-24 12:10:26,13,652
3316,2022-01-24 9:1:13,20,529
3317,2022-01-24 20:28:39,15,1289
3318,2022-01-24 12:45:11,18,1754
3319,2022-01-24 12:19:32,5,772
3320,2022-01-24 16:28:12,9,617
3321,2022-01-24 10:22:12,15,676
3322,2022-01-24 8:14:14,16,1288
3323,2022-01-24 13:13:35,17,749
3324,2022-01-24 10:37:32,17,1066
3325,2022-01-24 10:6:18,19,319
3326,2022-01-24 20:29:36,8,1339
3327,2022-01-24 13:46:21,6,1029
3328,2022-01-24 16:43:49,7,1967
3329,2022-01-24 15:31:18,13,922
3330,2022-01-24 15:28:6,1,1155
3331,2022-01-24 8:36:47,2,961
3332,2022-01-24 20:54:57,18,282
3333,2022-01-24 19:17:18,16,1368
3334,2022-01-24 11:25:27,19,496
3335,2022-01-24 19:13:26,21,1324
3336,2022-01-24 8:0:45,15,1874
3337,2022-01-25 20:48:40,10,1297
3338,2022-01-25 10:43:1,7,1947
3339,2022-01-25 10:19:25,7,1538
3340,2022-01-25 9:21:37,23,1729
3341,2022-01-25 8:41:39,2,813
3342,2022-01-25 17:19:54,16,1972
3343,2022-01-25 8:46:39,22,898
3344,2022-01-25 19:59:6,13,1728
3345,2022-01-25 9:6:5,21,1299
3346,2022-01-25 18:2:0,13,996
3347,2022-01-25 8:34:8,4,589
3348,2022-01-25 18:14:54,4,902
3349,2022-01-25 17:13:48,6,1796
3350,2022-01-25 20:37:36,18,404
3351,2022-01-25 11:39:21,17,1649
3352,2022-01-25 19:22:27,7,862
3353,2022-01-25 17:10:53,9,954
3354,2022-01-25 9:18:53,19,1739
3355,2022-01-25 14:2:14,23,993
3356,2022-01-25 9:47:5,21,1389
3357,2022-01-25 10:56:29,7,598
3358,2022-01-25 13:25:49,7,1904
3359,2022-01-25 13:8:9,13,410
3360,2022-01-25 14:22:43,14,713
3361,2022-01-25 18:55:50,2,791
3362,2022-01-25 8:58:35,14,1413
3363,2022-01-25 15:41:17,15,746
3364,2022-01-25 14:41:49,17,372
3365,2022-01-25 14:53:58,19,638
3366,2022-01-25 9:45:55,11,132
3367,2022-01-25 12:52:47,13,1582
3368,2022-01-25 18:50:19,10,1977
3369,2022-01-25 19:53:57,1,992
3370,2022-01-25 17:51:29,15,957
3371,2022-01-25 12:18:58,23,1321
3372,2022-01-25 13:27:3,19,883
3373,2022-01-25 14:42:15,4,1981
3374,2022-01-25 12:17:34,3,1223
3375,2022-01-25 11:35:27,17,251
3376,2022-01-25 10:23:53,7,1941
3377,2022-01-25 12:5:24,19,872
3378,2022-01-25 8:4:4,5,1887
3379,2022-01-25 13:55:10,1,1852
3380,2022-01-25 14:8:7,6,957
3381,2022-01-25 11:54:18,5,1061
3382,2022-01-25 8:43:44,13,1708
3383,2022-01-25 15:35:8,10,298
3384,2022-01-25 19:54:30,10,802
3385,2022-01-25 9:16:26,4,1984
3386,2022-01-25 16:5:13,14,376
3387,2022-01-25 11:6:16,17,395
3388,2022-01-25 11:45:25,19,1176
3389,2022-01-25 17:37:58,12,1651
3390,2022-01-25 13:39:42,22,1428
3391,2022-01-25 20:17:41,13,204
3392,2022-01-25 8:51:31,18,925
3393,2022-01-25 18:17:57,9,111
3394,2022-01-25 20:44:52,2,592
3395,2022-01-25 13:41:2,6,737
3396,2022-01-25 12:37:31,5,535
3397,2022-01-25 20:8:7,23,775
3398,2022-01-25 20:54:19,1,1198
3399,2022-01-25 18:29:40,20,1063
3400,2022-01-25 17:1:53,15,1319
3401,2022-01-25 10:33:18,4,1235
3402,2022-01-25 13:15:20,2,1735
3403,2022-01-25 9:25:59,11,9
3404,2022-01-25 18:39:15,13,1995
3405,2022-01-25 13:3:47,8,215
3406,2022-01-25 9:32:12,1,141
3407,2022-01-25 15:0:5,10,316
3408,2022-01-25 11:34:19,2,264
3409,2022-01-25 13:36:32,9,885
3410,2022-01-25 13:38:59,14,555
3411,2022-01-25 8:35:14,16,1692
3412,2022-01-25 20:35:44,14,712
3413,2022-01-25 9:54:49,3,1326
3414,2022-01-25 14:33:55,16,1929
3415,2022-01-25 10:13:8,18,102
3416,2022-01-25 15:57:25,19,1826
3417,2022-01-25 19:14:20,22,707
3418,2022-01-25 11:41:57,22,548
3419,2022-01-25 12:23:34,15,310
3420,2022-01-25 15:32:49,2,1846
3421,2022-01-25 16:9:34,3,579
3422,2022-01-25 18:19:24,2,512
3423,2022-01-25 16:35:19,8,1646
3424,2022-01-25 8:29:4,10,1417
3425,2022-01-25 13:2:54,13,1192
3426,2022-01-25 17:44:22,18,363
3427,2022-01-25 10:6:32,19,1912
3428,2022-01-25 19:37:51,8,1511
3429,2022-01-25 18:52:0,23,1970
3430,2022-01-25 14:2:53,11,959
3431,2022-01-25 8:3:51,21,1654
3432,2022-01-25 19:35:33,5,646
3433,2022-01-25 15:17:39,14,1452
3434,2022-01-25 17:25:18,2,831
3435,2022-01-25 19:53:27,17,1887
3436,2022-01-25 17:31:26,7,1208
3437,2022-01-25 17:9:58,12,1006
3438,2022-01-25 13:13:24,16,397
3439,2022-01-25 9:14:19,16,1367
3440,2022-01-25 18:38:32,17,1324
3441,2022-01-25 10:47:20,20,53
3442,2022-01-25 13:17:6,18,89
3443,2022-01-25 11:8:58,8,350
3444,2022-01-25 19:35:12,5,1063
3445,2022-01-25 12:48:59,14,132
3446,2022-01-25 19:15:59,20,1792
3447,2022-01-25 13:18:45,5,1364
3448,2022-01-25 18:17:56,9,1455
3449,2022-01-25 15:7:47,2,403
3450,2022-01-25 20:45:6,15,1360
3451,2022-01-25 16:43:44,22,1913
3452,2022-01-25 20:46:7,21,205
3453,2022-01-25 15:15:29,21,1624
3454,2022-01-25 9:59:56,3,448
3455,2022-01-25 10:11:30,23,1278
3456,2022-01-25 19:38:10,16,248
3457,2022-01-25 11:16:41,22,470
3458,2022-01-25 12:55:25,3,1405
3459,2022-01-25 16:48:44,15,17
3460,2022-01-25 8:11:20,3,728
3461,2022-01-25 12:40:21,11,215
3462,2022-01-25 11:13:29,2,513
3463,2022-01-25 13:20:28,12,676
3464,2022-01-25 20:51:58,16,1785
3465,2022-01-25 13:38:59,17,568
3466,2022-01-25 13:36:23,2,1684
3467,2022-01-25 15:16:55,1,485
3468,2022-01-25 19:47:25,20,1630
3469,2022-01-25 16:20:18,11,190
3470,2022-01-25 18:14:39,2,923
3471,2022-01-25 9:40:4,20,51
3472,2022-01-25 14:58:37,12,1901
3473,2022-01-25 17:35:37,21,98
3474,2022-01-25 12:17:52,22,1134
3475,2022-01-25 12:18:40,4,560
3476,2022-01-26 12:36:12,3,1389
3477,2022-01-26 20:24:37,2,698
3478,2022-01-26 11:22:9,2,180
3479,2022-01-26 15:2:1,13,991
3480,2022-01-26 9:24:33,9,1989
3481,2022-01-26 10:47:27,10,320
3482,2022-01-26 15:2:31,1,1374
3483,2022-01-26 11:26:7,9,1026
3484,2022-01-26 13:45:42,22,546
3485,2022-01-26 8:22:8,12,650
3486,2022-01-26 13:22:29,15,351
3487,2022-01-26 13:20:36,9,1171
3488,2022-01-26 9:15:12,4,252
3489,2022-01-26 18:40:26,19,1482
3490,2022-01-26 17:0:42,15,631
3491,2022-01-26 19:2:38,17,1482
3492,2022-01-26 9:43:37,12,1232
3493,2022-01-26 19:36:35,2,1099
3494,2022-01-26 14:42:47,5,1374
3495,2022-01-26 16:24:36,5,392
3496,2022-01-26 9:41:59,7,1141
3497,2022-01-26 15:30:17,8,935
3498,2022-01-26 19:34:39,14,1817
3499,2022-01-26 17:5:22,11,1512
3500,2022-01-26 18:8:25,14,1010
3501,2022-01-26 12:39:50,22,49
3502,2022-01-26 8:38:55,13,336
3503,2022-01-26 10:40:14,11,1316
3504,2022-01-26 18:24:37,13,662
3505,2022-01-26 14:18:39,2,356
3506,2022-01-26 8:47:8,7,1051
3507,2022-01-26 13:33:15,1,1284
3508,2022-01-26 8:5:35,3,1705
3509,2022-01-26 11:13:11,1,204
3510,2022-01-26 19:3:40,14,230
3511,2022-01-26 8:30:13,3,1260
3512,2022-01-26 9:30:54,17,339
3513,2022-01-26 11:12:33,2,966
3514,2022-01-26 9:21:42,19,1824
3515,2022-01-26 17:19:15,10,1642
3516,2022-01-26 9:24:30,14,1614
3517,2022-01-26 11:15:39,16,337
3518,2022-01-26 13:54:25,17,507
3519,2022-01-26 11:54:5,9,1282
3520,2022-01-26 16:1:34,11,1297
3521,2022-01-26 19:37:19,3,448
3522,2022-01-26 14:17:18,1,1046
3523,2022-01-26 20:5:14,2,470
3524,2022-01-26 18:1:51,8,1222
3525,2022-01-26 13:59:27,17,1182
3526,2022-01-26 16:1:10,18,1285
3527,2022-01-26 15:57:17,7,184
3528,2022-01-26 14:8:18,3,777
3529,2022-01-26 11:26:46,12,1962
3530,2022-01-26 12:42:7,17,250
3531,2022-01-26 19:24:1,3,35
3532,2022-01-26 18:50:31,8,1180
3533,2022-01-26 11:0:2,12,490
3534,2022-01-26 9:20:9,18,633
3535,2022-01-26 17:20:17,16,685
3536,2022-01-26 16:24:39,21,1483
3537,2022-01-26 15:28:15,7,1892
3538,2022-01-26 19:39:5,22,457
3539,2022-01-26 20:15:44,10,89
3540,2022-01-26 11:56:5,19,1580
3541,2022-01-26 17:17:3,23,471
3542,2022-01-26 15:40:57,6,1796
3543,2022-01-26 16:2:39,19,1000
3544,2022-01-26 15:43:38,4,1714
3545,2022-01-26 13:32:7,18,1619
3546,2022-01-26 13:3:27,18,1900
3547,2022-01-26 12:1:44,14,1580
3548,2022-01-26 18:5:17,15,385
3549,2022-01-26 16:54:5,4,1293
3550,2022-01-26 17:30:33,4,1790
3551,2022-01-26 15:39:45,4,648
3552,2022-01-26 11:25:40,6,292
3553,2022-01-26 20:23:54,11,1476
3554,2022-01-26 9:11:25,1,486
3555,2022-01-26 11:37:18,1,266
3556,2022-01-26 20:31:49,23,1477
3557,2022-01-26 15:56:34,3,1848
3558,2022-01-26 9:17:53,11,29
3559,2022-01-26 18:51:10,11,570
3560,2022-01-26 14:41:23,3,1238
3561,2022-01-26 10:48:59,16,855
3562,2022-01-26 12:15:56,3,601
3563,2022-01-26 19:41:9,17,1610
3564,2022-01-26 13:50:33,1,1404
3565,2022-01-26 13:0:30,6,1895
3566,2022-01-26 9:7:37,7,982
3567,2022-01-26 14:3:59,8,1214
3568,2022-01-26 17:22:40,1,1054
3569,2022-01-26 18:51:22,8,1961
3570,2022-01-26 12:52:1,9,1755
3571,2022-01-26 12:14:24,21,28
3572,2022-01-26 18:59:49,15,20
3573,2022-01-26 14:30:44,22,1143
3574,2022-01-26 19:42:32,6,1402
3575,2022-01-26 16:31:34,3,1931
3576,2022-01-26 20:59:37,1,1431
3577,2022-01-26 18:6:55,12,907
3578,2022-01-26 13:55:25,3,1841
3579,2022-01-26 12:23:7,14,998
3580,2022-01-26 20:56:24,14,1979
3581,2022-01-26 11:58:39,10,462
3582,2022-01-26 17:43:10,20,891
3583,2022-01-26 15:44:59,15,1988
3584,2022-01-26 17:52:27,23,1464
3585,2022-01-26 9:53:37,17,1113
3586,2022-01-26 19:33:45,14,480
3587,2022-01-26 18:45:6,8,1259
3588,2022-01-26 14:31:28,1,152
3589,2022-01-26 13:59:6,16,1531
3590,2022-01-26 11:2:38,14,1815
3591,2022-01-26 16:41:23,10,1601
3592,2022-01-26 14:17:40,2,526
3593,2022-01-26 20:28:46,1,441
3594,2022-01-26 20:53:22,3,579
3595,2022-01-26 9:43:31,23,1438
3596,2022-01-26 9:56:12,6,839
3597,2022-01-26 10:23:14,14,1518
3598,2022-01-26 16:55:27,7,455
3599,2022-01-26 17:58:54,19,1400
3600,2022-01-26 13:52:35,23,836
3601,2022-01-26 10:38:10,18,1193
3602,2022-01-26 8:48:44,15,1268
3603,2022-01-26 14:26:18,13,643
3604,2022-01-26 15:15:15,13,192
3605,2022-01-26 16:18:56,11,1217
3606,2022-01-26 20:16:24,12,1391
3607,2022-01-26 14:24:20,7,1559
3608,2022-01-26 15:36:47,17,1537
3609,2022-01-26 13:49:48,21,869
3610,2022-01-26 9:2:13,8,745
3611,2022-01-26 10:26:21,2,798
3612,2022-01-26 14:43:9,2,1226
3613,2022-01-26 20:23:12,12,508
3614,2022-01-26 15:14:8,20,831
3615,2022-01-27 11:3:50,14,270
3616,2022-01-27 15:56:54,16,1387
3617,2022-01-27 13:27:18,9,324
3618,2022-01-27 19:46:43,18,41
3619,2022-01-27 14:28:25,23,762
3620,2022-01-27 14:37:25,4,47
3621,2022-01-27 11:1:47,22,141
3622,2022-01-27 10:36:36,16,1875
3623,2022-01-27 18:51:51,18,64
3624,2022-01-27 20:32:58,7,1035
3625,2022-01-27 17:50:14,18,138
3626,2022-01-27 11:7:43,14,804
3627,2022-01-27 11:59:10,23,517
3628,2022-01-27 8:37:30,7,1130
3629,2022-01-27 13:59:38,22,302
3630,2022-01-27 10:6:6,21,665
3631,2022-01-27 13:35:31,7,1801
3632,2022-01-27 19:35:33,1,979
3633,2022-01-27 8:40:44,20,1374
3634,2022-01-27 16:8:45,14,1103
3635,2022-01-27 8:23:33,5,10
3636,2022-01-27 19:39:11,9,244
3637,2022-01-27 12:27:48,12,1461
3638,2022-01-27 16:49:57,22,235
3639,2022-01-27 16:58:22,10,430
3640,2022-01-27 19:15:16,15,745
3641,2022-01-27 9:21:15,22,294
3642,2022-01-27 15:19:31,10,868
3643,2022-01-27 20:31:9,2,1214
3644,2022-01-27 14:13:51,8,1837
3645,2022-01-27 9:20:49,20,1209
3646,2022-01-27 11:42:21,16,1839
3647,2022-01-27 18:12:10,9,1246
3648,2022-01-27 14:40:31,5,185
3649,2022-01-27 18:42:40,9,355
3650,2022-01-27 15:46:23,6,888
3651,2022-01-27 11:59:51,16,1408
3652,2022-01-27 12:14:44,20,940
3653,2022-01-27 8:57:46,19,690
3654,2022-01-27 12:0:37,4,1066
3655,2022-01-27 16:14:30,15,173
3656,2022-01-27 15:56:43,6,1549
3657,2022-01-27 14:46:43,10,1924
3658,2022-01-27 17:25:41,16,385
3659,2022-01-27 16:54:26,13,1003
3660,2022-01-27 10:45:10,21,546
3661,2022-01-27 18:30:44,2,169
3662,2022-01-27 11:58:34,7,1064
3663,2022-01-27 17:27:45,9,1657
3664,2022-01-27 16:37:24,21,665
3665,2022-01-27 19:46:11,21,845
3666,2022-01-27 14:46:52,2,1133
3667,2022-01-27 20:44:0,18,635
3668,2022-01-27 18:53:49,12,1906
3669,2022-01-27 13:34:8,9,459
3670,2022-01-27 10:47:42,21,1019
3671,2022-01-27 13:49:33,16,757
3672,2022-01-27 15:53:39,23,281
3673,2022-01-27 10:50:6,6,83
3674,2022-01-27 13:2:28,14,1576
3675,2022-01-27 18:23:18,22,1903
3676,2022-01-27 16:52:52,23,1251
3677,2022-01-27 18:53:50,1,535
3678,2022-01-27 17:11:10,5,1848
3679,2022-01-27 12:14:36,11,35
3680,2022-01-27 15:41:28,12,1001
3681,2022-01-27 17:19:51,21,1127
3682,2022-01-27 13:59:21,2,1518
3683,2022-01-27 11:4:15,17,669
3684,2022-01-27 13:17:37,14,370
3685,2022-01-27 10:30:10,8,463
3686,2022-01-27 14:11:2,12,158
3687,2022-01-27 20:30:57,17,598
3688,2022-01-27 20:16:12,18,697
3689,2022-01-27 19:48:16,13,1502
3690,2022-01-27 8:8:10,21,989
3691,2022-01-27 16:11:31,5,702
3692,2022-01-27 17:8:22,2,1568
3693,2022-01-27 19:11:53,10,397
3694,2022-01-27 12:17:16,14,754
3695,2022-01-27 10:13:51,14,497
3696,2022-01-27 10:37:12,10,163
3697,2022-01-27 15:52:54,2,380
3698,2022-01-27 19:31:2,22,1497
3699,2022-01-27 20:5:30,18,1916
3700,2022-01-27 15:14:54,23,1889
3701,2022-01-27 15:32:43,19,78
3702,2022-01-27 17:41:32,5,1615
3703,2022-01-27 10:17:36,10,1196
3704,2022-01-27 12:6:29,4,1117
3705,2022-01-27 20:55:41,11,1525
3706,2022-01-27 11:49:56,2,1491
3707,2022-01-27 12:57:16,13,1218
3708,2022-01-27 14:11:34,19,934
3709,2022-01-27 12:5:9,7,812
3710,2022-01-27 12:54:33,17,67
3711,2022-01-27 16:26:40,3,1874
3712,2022-01-27 8:20:41,9,1870
3713,2022-01-27 8:40:36,16,948
3714,2022-01-27 19:41:7,21,301
3715,2022-01-27 18:28:20,4,128
3716,2022-01-27 9:23:56,23,1149
3717,2022-01-27 10:8:44,23,830
3718,2022-01-27 20:15:19,18,955
3719,2022-01-27 11:42:26,20,1596
3720,2022-01-27 12:43:28,14,817
3721,2022-01-27 14:19:50,1,1339
3722,2022-01-27 19:14:9,14,210
3723,2022-01-27 14:14:19,1,1537
3724,2022-01-27 20:27:26,9,404
3725,2022-01-27 13:7:6,6,781
3726,2022-01-27 20:41:17,10,467
3727,2022-01-27 12:50:23,11,1088
3728,2022-01-27 19:50:48,4,1680
3729,2022-01-27 10:3:19,9,998
3730,2022-01-27 13:10:49,17,1242
3731,2022-01-27 19:3:39,23,536
3732,2022-01-27 18:12:18,5,658
3733,2022-01-27 17:12:14,4,1911
3734,2022-01-27 9:11:43,18,1880
